,brand,model,variant_url,variant_title,variant_id
2408,ford,ford f-350 super duty iv (facelift 2020) crew cab short box,https://www.auto-data.net/en/ford-f-350-super-duty-iv-facelift-2020-crew-cab-short-box-generation-7406,2020 Ford F-350 Super Duty IV (facelift 2020) Crew Cab Short box,7406
2409,ford,ford f-350 super duty iv (facelift 2020) super cab long box,https://www.auto-data.net/en/ford-f-350-super-duty-iv-facelift-2020-super-cab-long-box-generation-9468,2020 Ford F-350 Super Duty IV (facelift 2020) Super Cab Long box,9468
2410,ford,ford f-350 super duty iv (facelift 2020) super cab short box,https://www.auto-data.net/en/ford-f-350-super-duty-iv-facelift-2020-super-cab-short-box-generation-7418,2020 Ford F-350 Super Duty IV (facelift 2020) Super Cab Short box,7418
2411,ford,ford f-350 super duty iv (facelift 2020) regular cab long box,https://www.auto-data.net/en/ford-f-350-super-duty-iv-facelift-2020-regular-cab-long-box-generation-7414,2020 Ford F-350 Super Duty IV (facelift 2020) Regular Cab Long box,7414
2412,ford,ford f-350 super duty iv crew cab long box,https://www.auto-data.net/en/ford-f-350-super-duty-iv-crew-cab-long-box-generation-9467,2018 Ford F-350 Super Duty IV Crew Cab Long box,9467
2413,ford,ford f-350 super duty iv crew cab short box,https://www.auto-data.net/en/ford-f-350-super-duty-iv-crew-cab-short-box-generation-6043,2018 Ford F-350 Super Duty IV Crew Cab Short box,6043
2414,ford,ford f-350 super duty iv super cab long box,https://www.auto-data.net/en/ford-f-350-super-duty-iv-super-cab-long-box-generation-9466,2018 Ford F-350 Super Duty IV Super Cab Long box,9466
2415,ford,ford f-350 super duty iv super cab short box,https://www.auto-data.net/en/ford-f-350-super-duty-iv-super-cab-short-box-generation-6041,2018 Ford F-350 Super Duty IV Super Cab Short box,6041
2416,ford,ford f-350 super duty iv regular cab long box,https://www.auto-data.net/en/ford-f-350-super-duty-iv-regular-cab-long-box-generation-6039,2018 Ford F-350 Super Duty IV Regular Cab Long box,6039
2417,ford,ford f-350 super duty iii crew cab long box,https://www.auto-data.net/en/ford-f-350-super-duty-iii-crew-cab-long-box-generation-9499,2011 Ford F-350 Super Duty III Crew Cab Long box,9499
2418,ford,ford f-350 super duty iii crew cab short box,https://www.auto-data.net/en/ford-f-350-super-duty-iii-crew-cab-short-box-generation-9498,2011 Ford F-350 Super Duty III Crew Cab Short box,9498
2419,ford,ford f-350 super duty iii super cab long box,https://www.auto-data.net/en/ford-f-350-super-duty-iii-super-cab-long-box-generation-9497,2011 Ford F-350 Super Duty III Super Cab Long box,9497
2420,ford,ford f-350 super duty iii super cab short box,https://www.auto-data.net/en/ford-f-350-super-duty-iii-super-cab-short-box-generation-9496,2011 Ford F-350 Super Duty III Super Cab Short box,9496
2421,ford,ford f-350 super duty iii regular cab long box,https://www.auto-data.net/en/ford-f-350-super-duty-iii-regular-cab-long-box-generation-9495,2011 Ford F-350 Super Duty III Regular Cab Long box,9495
2422,ford,ford f-450 super duty v crew cab long box,https://www.auto-data.net/en/ford-f-450-super-duty-v-crew-cab-long-box-generation-9478,2023 Ford F-450 Super Duty V Crew Cab Long box,9478
2423,ford,ford f-450 super duty v regular cab long box,https://www.auto-data.net/en/ford-f-450-super-duty-v-regular-cab-long-box-generation-9477,2023 Ford F-450 Super Duty V Regular Cab Long box,9477
2424,ford,ford f-450 super duty iv (facelift 2020) crew cab long box,https://www.auto-data.net/en/ford-f-450-super-duty-iv-facelift-2020-crew-cab-long-box-generation-7412,2020 Ford F-450 Super Duty IV (facelift 2020) Crew Cab Long box,7412
2425,ford,ford f-450 super duty iv (facelift 2020) regular cab long box,https://www.auto-data.net/en/ford-f-450-super-duty-iv-facelift-2020-regular-cab-long-box-generation-7413,2020 Ford F-450 Super Duty IV (facelift 2020) Regular Cab Long box,7413
2426,ford,ford f-450 super duty iv crew cab long box,https://www.auto-data.net/en/ford-f-450-super-duty-iv-crew-cab-long-box-generation-6031,2018 Ford F-450 Super Duty IV Crew Cab Long box,6031
2427,ford,ford f-450 super duty iii crew cab long box,https://www.auto-data.net/en/ford-f-450-super-duty-iii-crew-cab-long-box-generation-9500,2011 Ford F-450 Super Duty III Crew Cab Long box,9500
2428,ford,ford f-series f-150 xiv supercrew (facelift 2023),https://www.auto-data.net/en/ford-f-series-f-150-xiv-supercrew-facelift-2023-generation-10431,2024 Ford F-Series F-150 XIV SuperCrew (facelift 2023),10431
2429,ford,ford f-series f-150 xiv supercrew long (facelift 2023),https://www.auto-data.net/en/ford-f-series-f-150-xiv-supercrew-long-facelift-2023-generation-10466,2024 Ford F-Series F-150 XIV SuperCrew Long (facelift 2023),10466
2430,ford,ford f-series f-150 xiv supercab (facelift 2023),https://www.auto-data.net/en/ford-f-series-f-150-xiv-supercab-facelift-2023-generation-10469,2024 Ford F-Series F-150 XIV SuperCab (facelift 2023),10469
2431,ford,ford f-series f-150 xiv regular cab (facelift 2023),https://www.auto-data.net/en/ford-f-series-f-150-xiv-regular-cab-facelift-2023-generation-10467,2024 Ford F-Series F-150 XIV Regular Cab (facelift 2023),10467
2432,ford,ford f-series f-150 xiv regular cab long (facelift 2023),https://www.auto-data.net/en/ford-f-series-f-150-xiv-regular-cab-long-facelift-2023-generation-10468,2024 Ford F-Series F-150 XIV Regular Cab Long (facelift 2023),10468
2433,ford,ford f-series f-150 lightning xiv supercrew,https://www.auto-data.net/en/ford-f-series-f-150-lightning-xiv-supercrew-generation-8391,2022 Ford F-Series F-150 Lightning XIV SuperCrew,8391
2434,ford,ford f-series f-150 xiv supercrew,https://www.auto-data.net/en/ford-f-series-f-150-xiv-supercrew-generation-8295,2021 Ford F-Series F-150 XIV SuperCrew,8295
2435,ford,ford f-series f-150 xiv supercab,https://www.auto-data.net/en/ford-f-series-f-150-xiv-supercab-generation-8288,2021 Ford F-Series F-150 XIV SuperCab,8288
2436,ford,ford f-series f-150 xiv regular cab,https://www.auto-data.net/en/ford-f-series-f-150-xiv-regular-cab-generation-8283,2021 Ford F-Series F-150 XIV Regular Cab,8283
2437,ford,ford f-series f-150 xiii supercrew (facelift 2018),https://www.auto-data.net/en/ford-f-series-f-150-xiii-supercrew-facelift-2018-generation-6081,2018 Ford F-Series F-150 XIII SuperCrew (facelift 2018),6081
2438,ford,ford f-series f-150 xiii supercab (facelift 2018),https://www.auto-data.net/en/ford-f-series-f-150-xiii-supercab-facelift-2018-generation-6079,2018 Ford F-Series F-150 XIII SuperCab (facelift 2018),6079
2439,ford,ford f-series f-150 xiii regular cab (facelift 2018),https://www.auto-data.net/en/ford-f-series-f-150-xiii-regular-cab-facelift-2018-generation-6078,2018 Ford F-Series F-150 XIII Regular Cab (facelift 2018),6078
2440,ford,ford f-series f-150 xiii supercrew,https://www.auto-data.net/en/ford-f-series-f-150-xiii-supercrew-generation-6077,2015 Ford F-Series F-150 XIII SuperCrew,6077
2441,ford,ford f-series f-150 xiii supercab,https://www.auto-data.net/en/ford-f-series-f-150-xiii-supercab-generation-6075,2015 Ford F-Series F-150 XIII SuperCab,6075
2442,ford,ford f-series f-150 xiii regular cab,https://www.auto-data.net/en/ford-f-series-f-150-xiii-regular-cab-generation-5754,2015 Ford F-Series F-150 XIII Regular Cab,5754
2443,ford,ford f-series f-150 xii supercrew,https://www.auto-data.net/en/ford-f-series-f-150-xii-supercrew-generation-7632,2009 Ford F-Series F-150 XII SuperCrew,7632
2444,ford,ford f-series f-150 xii supercab,https://www.auto-data.net/en/ford-f-series-f-150-xii-supercab-generation-7631,2009 Ford F-Series F-150 XII SuperCab,7631
2445,ford,ford f-series f-150 xii regular cab,https://www.auto-data.net/en/ford-f-series-f-150-xii-regular-cab-generation-7625,2009 Ford F-Series F-150 XII Regular Cab,7625
2446,ford,ford f-series f-150 xi supercrew,https://www.auto-data.net/en/ford-f-series-f-150-xi-supercrew-generation-7646,2004 Ford F-Series F-150 XI SuperCrew,7646
2447,ford,ford f-series f-150 xi supercab,https://www.auto-data.net/en/ford-f-series-f-150-xi-supercab-generation-7645,2004 Ford F-Series F-150 XI SuperCab,7645
2448,ford,ford f-series f-150 xi regular cab,https://www.auto-data.net/en/ford-f-series-f-150-xi-regular-cab-generation-1747,2004 Ford F-Series F-150 XI Regular Cab,1747
2449,ford,ford f-series f-150 x supercrew,https://www.auto-data.net/en/ford-f-series-f-150-x-supercrew-generation-7680,1999 Ford F-Series F-150 X SuperCrew,7680
2450,ford,ford f-series f-150 x supercab,https://www.auto-data.net/en/ford-f-series-f-150-x-supercab-generation-7673,1997 Ford F-Series F-150 X SuperCab,7673
2451,ford,ford f-series f-150 x regular cab,https://www.auto-data.net/en/ford-f-series-f-150-x-regular-cab-generation-7658,1997 Ford F-Series F-150 X Regular Cab,7658
2452,ford,ford f-series f-150 ix supercab,https://www.auto-data.net/en/ford-f-series-f-150-ix-supercab-generation-7737,1992 Ford F-Series F-150 IX SuperCab,7737
2453,ford,ford f-series f-150 ix regular cab,https://www.auto-data.net/en/ford-f-series-f-150-ix-regular-cab-generation-7708,1992 Ford F-Series F-150 IX Regular Cab,7708
2454,ford,ford f-series f-150 viii supercab,https://www.auto-data.net/en/ford-f-series-f-150-viii-supercab-generation-7772,1987 Ford F-Series F-150 VIII SuperCab,7772
2455,ford,ford f-series f-150 viii regular cab,https://www.auto-data.net/en/ford-f-series-f-150-viii-regular-cab-generation-7739,1987 Ford F-Series F-150 VIII Regular Cab,7739
2456,ford,ford f-series f-150 vii supercab,https://www.auto-data.net/en/ford-f-series-f-150-vii-supercab-generation-7783,1980 Ford F-Series F-150 VII SuperCab,7783
2457,ford,ford f-series f-150 vii regular cab,https://www.auto-data.net/en/ford-f-series-f-150-vii-regular-cab-generation-7781,1980 Ford F-Series F-150 VII Regular Cab,7781
2458,ford,ford f-series f-100 vii regular cab,https://www.auto-data.net/en/ford-f-series-f-100-vii-regular-cab-generation-7823,1980 Ford F-Series F-100 VII Regular Cab,7823
2459,ford,ford f-series f-150 vi supercab,https://www.auto-data.net/en/ford-f-series-f-150-vi-supercab-generation-7794,1975 Ford F-Series F-150 VI SuperCab,7794
2460,ford,ford f-series f-150 vi regular cab,https://www.auto-data.net/en/ford-f-series-f-150-vi-regular-cab-generation-7784,1975 Ford F-Series F-150 VI Regular Cab,7784
2461,ford,ford f-series f-100 vi supercab,https://www.auto-data.net/en/ford-f-series-f-100-vi-supercab-generation-7804,1975 Ford F-Series F-100 VI SuperCab,7804
2462,ford,ford f-series f-100 vi regular cab,https://www.auto-data.net/en/ford-f-series-f-100-vi-regular-cab-generation-7799,1973 Ford F-Series F-100 VI Regular Cab,7799
2463,ford,ford f-series f-100 v,https://www.auto-data.net/en/ford-f-series-f-100-v-generation-7811,1967 Ford F-Series F-100 V,7811
2464,ford,ford f-series f-100 iv,https://www.auto-data.net/en/ford-f-series-f-100-iv-generation-7815,1961 Ford F-Series F-100 IV,7815
2465,ford,ford f-series f-100 iii,https://www.auto-data.net/en/ford-f-series-f-100-iii-generation-7817,1957 Ford F-Series F-100 III,7817
2466,ford,ford f-series f-100 ii,https://www.auto-data.net/en/ford-f-series-f-100-ii-generation-7818,1953 Ford F-Series F-100 II,7818
2467,ford,ford f-series f-1 i panel,https://www.auto-data.net/en/ford-f-series-f-1-i-panel-generation-7822,1948 Ford F-Series F-1 I Panel,7822
2468,ford,ford f-series f-1 i pickup,https://www.auto-data.net/en/ford-f-series-f-1-i-pickup-generation-7821,1948 Ford F-Series F-1 I Pickup,7821
2469,ford,ford f-series f-250 x supercab,https://www.auto-data.net/en/ford-f-series-f-250-x-supercab-generation-7826,1997 Ford F-Series F-250 X SuperCab,7826
2470,ford,ford f-series f-250 x regular cab,https://www.auto-data.net/en/ford-f-series-f-250-x-regular-cab-generation-7825,1997 Ford F-Series F-250 X Regular Cab,7825
2471,ford,ford f-series f-250 ix supercab hd,https://www.auto-data.net/en/ford-f-series-f-250-ix-supercab-hd-generation-7828,1992 Ford F-Series F-250 IX SuperCab HD,7828
2472,ford,ford f-series f-250 ix regular cab,https://www.auto-data.net/en/ford-f-series-f-250-ix-regular-cab-generation-7827,1992 Ford F-Series F-250 IX Regular Cab,7827
2473,ford,ford f-series f-250 viii supercab hd,https://www.auto-data.net/en/ford-f-series-f-250-viii-supercab-hd-generation-7834,1987 Ford F-Series F-250 VIII SuperCab HD,7834
2474,ford,ford f-series f-250 viii regular cab hd,https://www.auto-data.net/en/ford-f-series-f-250-viii-regular-cab-hd-generation-7830,1987 Ford F-Series F-250 VIII Regular Cab HD,7830
2475,ford,ford f-series f-250 viii regular cab,https://www.auto-data.net/en/ford-f-series-f-250-viii-regular-cab-generation-7829,1987 Ford F-Series F-250 VIII Regular Cab,7829
2476,ford,ford f-series f-250 vii supercab hd,https://www.auto-data.net/en/ford-f-series-f-250-vii-supercab-hd-generation-7842,1982 Ford F-Series F-250 VII SuperCab HD,7842
2477,ford,ford f-series f-250 vii supercab,https://www.auto-data.net/en/ford-f-series-f-250-vii-supercab-generation-7836,1980 Ford F-Series F-250 VII SuperCab,7836
2478,ford,ford f-series f-250 vii regular cab hd,https://www.auto-data.net/en/ford-f-series-f-250-vii-regular-cab-hd-generation-7837,1982 Ford F-Series F-250 VII Regular Cab HD,7837
2479,ford,ford f-series f-250 vii regular cab,https://www.auto-data.net/en/ford-f-series-f-250-vii-regular-cab-generation-7835,1980 Ford F-Series F-250 VII Regular Cab,7835
2480,ford,ford f-series f-250 vi crew cab,https://www.auto-data.net/en/ford-f-series-f-250-vi-crew-cab-generation-7848,1975 Ford F-Series F-250 VI Crew Cab,7848
2481,ford,ford f-series f-250 vi supercab,https://www.auto-data.net/en/ford-f-series-f-250-vi-supercab-generation-7847,1975 Ford F-Series F-250 VI SuperCab,7847
2482,ford,ford f-series f-250 vi regular cab,https://www.auto-data.net/en/ford-f-series-f-250-vi-regular-cab-generation-7843,1973 Ford F-Series F-250 VI Regular Cab,7843
2483,ford,ford fairlane,https://www.auto-data.net/en/ford-fairlane-generation-8389,1957 Ford Fairlane,8389
2484,ford,ford falcon (fg x),https://www.auto-data.net/en/ford-falcon-fg-x-generation-7363,2015 Ford Falcon (FG X),7363
2485,ford,"ford falcon (fg, facelift 2011)",https://www.auto-data.net/en/ford-falcon-fg-facelift-2011-generation-9216,"2012 Ford Falcon (FG, facelift 2011)",9216
2486,ford,ford falcon (fg),https://www.auto-data.net/en/ford-falcon-fg-generation-9215,2008 Ford Falcon (FG),9215
2487,ford,ford festiva ii (da),https://www.auto-data.net/en/ford-festiva-ii-da-generation-1758,1994 Ford Festiva II (DA),1758
2488,ford,ford festiva i,https://www.auto-data.net/en/ford-festiva-i-generation-1759,1987 Ford Festiva I,1759
2489,ford,"ford fiesta van viii (mk8, facelift 2022)",https://www.auto-data.net/en/ford-fiesta-van-viii-mk8-facelift-2022-generation-8579,"2022 Ford Fiesta Van VIII (Mk8, facelift 2022)",8579
2490,ford,"ford fiesta active viii (mk8, facelift 2022)",https://www.auto-data.net/en/ford-fiesta-active-viii-mk8-facelift-2022-generation-8582,"2022 Ford Fiesta Active VIII (Mk8, facelift 2022)",8582
2491,ford,"ford fiesta viii (mk8, facelift 2022) 5 door",https://www.auto-data.net/en/ford-fiesta-viii-mk8-facelift-2022-5-door-generation-8581,"2022 Ford Fiesta VIII (Mk8, facelift 2022) 5 door",8581
2492,ford,"ford fiesta viii (mk8, facelift 2022) 3 door",https://www.auto-data.net/en/ford-fiesta-viii-mk8-facelift-2022-3-door-generation-8580,"2022 Ford Fiesta VIII (Mk8, facelift 2022) 3 door",8580
2493,ford,ford fiesta active viii (mk8),https://www.auto-data.net/en/ford-fiesta-active-viii-mk8-generation-6418,2018 Ford Fiesta Active VIII (Mk8),6418
2494,ford,ford fiesta viii (mk8) 5 door,https://www.auto-data.net/en/ford-fiesta-viii-mk8-5-door-generation-8586,2017 Ford Fiesta VIII (Mk8) 5 door,8586
2495,ford,ford fiesta viii (mk8) 3 door,https://www.auto-data.net/en/ford-fiesta-viii-mk8-3-door-generation-5373,2017 Ford Fiesta VIII (Mk8) 3 door,5373
2496,ford,ford fiesta vii sedan (mk7),https://www.auto-data.net/en/ford-fiesta-vii-sedan-mk7-generation-5487,2015 Ford Fiesta VII Sedan (Mk7),5487
2497,ford,"ford fiesta vii (mk7, facelift 2013) 5 door",https://www.auto-data.net/en/ford-fiesta-vii-mk7-facelift-2013-5-door-generation-4227,"2013 Ford Fiesta VII (Mk7, facelift 2013) 5 door",4227
2498,ford,"ford fiesta vii (mk7, facelift 2013) 3 door",https://www.auto-data.net/en/ford-fiesta-vii-mk7-facelift-2013-3-door-generation-9124,"2013 Ford Fiesta VII (Mk7, facelift 2013) 3 door",9124
2499,ford,ford fiesta vii (mk7) 5 door,https://www.auto-data.net/en/ford-fiesta-vii-mk7-5-door-generation-1764,2009 Ford Fiesta VII (Mk7) 5 door,1764
2500,ford,ford fiesta vii (mk7) 3 door,https://www.auto-data.net/en/ford-fiesta-vii-mk7-3-door-generation-9122,2009 Ford Fiesta VII (Mk7) 3 door,9122
2501,ford,"ford fiesta vi (mk6, facelift 2005) 5 door",https://www.auto-data.net/en/ford-fiesta-vi-mk6-facelift-2005-5-door-generation-7545,"2005 Ford Fiesta VI (Mk6, facelift 2005)  5 door",7545
2502,ford,"ford fiesta vi (mk6, facelift 2005) 3 door",https://www.auto-data.net/en/ford-fiesta-vi-mk6-facelift-2005-3-door-generation-7546,"2005 Ford Fiesta VI (Mk6, facelift 2005) 3 door",7546
2503,ford,ford fiesta vi (mk6) 5 door,https://www.auto-data.net/en/ford-fiesta-vi-mk6-5-door-generation-1765,2002 Ford Fiesta VI (Mk6) 5 door,1765
2504,ford,ford fiesta vi (mk6) 3 door,https://www.auto-data.net/en/ford-fiesta-vi-mk6-3-door-generation-7544,2002 Ford Fiesta VI (Mk6) 3 door,7544
2505,ford,ford fiesta v (mk5) 5 door,https://www.auto-data.net/en/ford-fiesta-v-mk5-5-door-generation-7541,1999 Ford Fiesta V (Mk5) 5 door,7541
2506,ford,ford fiesta v (mk5) 3 door,https://www.auto-data.net/en/ford-fiesta-v-mk5-3-door-generation-7542,1999 Ford Fiesta V (Mk5) 3 door,7542
2507,ford,ford fiesta iv (mk4) 5 door,https://www.auto-data.net/en/ford-fiesta-iv-mk4-5-door-generation-1766,1996 Ford Fiesta IV (Mk4) 5 door,1766
2508,ford,ford fiesta iv (mk4) 3 door,https://www.auto-data.net/en/ford-fiesta-iv-mk4-3-door-generation-7543,1996 Ford Fiesta IV (Mk4) 3 door,7543
2509,ford,ford fiesta iii (mk3),https://www.auto-data.net/en/ford-fiesta-iii-mk3-generation-1767,1989 Ford Fiesta III (Mk3),1767
2510,ford,ford fiesta ii (mk2),https://www.auto-data.net/en/ford-fiesta-ii-mk2-generation-1768,1983 Ford Fiesta II (Mk2),1768
2511,ford,ford fiesta i (mk1),https://www.auto-data.net/en/ford-fiesta-i-mk1-generation-1769,1976 Ford Fiesta I (Mk1),1769
2512,ford,ford figo aspire ii (facelift 2018),https://www.auto-data.net/en/ford-figo-aspire-ii-facelift-2018-generation-6726,2018 Ford Figo Aspire II (facelift 2018),6726
2513,ford,ford figo aspire ii,https://www.auto-data.net/en/ford-figo-aspire-ii-generation-6725,2015 Ford Figo Aspire II,6725
2514,ford,ford figo ii,https://www.auto-data.net/en/ford-figo-ii-generation-6350,2015 Ford Figo II,6350
2515,ford,ford figo i (facelift 2012),https://www.auto-data.net/en/ford-figo-i-facelift-2012-generation-9849,2012 Ford Figo I (facelift 2012),9849
2516,ford,ford figo i,https://www.auto-data.net/en/ford-figo-i-generation-9848,2010 Ford Figo I,9848
2517,ford,ford five hundred,https://www.auto-data.net/en/ford-five-hundred-generation-1778,2005 Ford Five Hundred,1778
2518,ford,ford flex (facelift 2013),https://www.auto-data.net/en/ford-flex-facelift-2013-generation-5611,2013 Ford Flex (facelift 2013),5611
2519,ford,ford flex,https://www.auto-data.net/en/ford-flex-generation-1783,2009 Ford Flex,1783
2520,ford,ford focus iv wagon (facelift 2022),https://www.auto-data.net/en/ford-focus-iv-wagon-facelift-2022-generation-8664,2022 Ford Focus IV Wagon (facelift 2022),8664
2521,ford,ford focus iv hatchback (facelift 2022),https://www.auto-data.net/en/ford-focus-iv-hatchback-facelift-2022-generation-8663,2022 Ford Focus IV Hatchback (facelift 2022),8663
2522,ford,ford focus iv active wagon,https://www.auto-data.net/en/ford-focus-iv-active-wagon-generation-6932,2019 Ford Focus IV Active Wagon,6932
2523,ford,ford focus iv active hatchback,https://www.auto-data.net/en/ford-focus-iv-active-hatchback-generation-6417,2019 Ford Focus IV Active Hatchback,6417
2524,ford,ford focus iv wagon,https://www.auto-data.net/en/ford-focus-iv-wagon-generation-6200,2019 Ford Focus IV Wagon,6200
2525,ford,ford focus iv hatchback,https://www.auto-data.net/en/ford-focus-iv-hatchback-generation-6199,2019 Ford Focus IV Hatchback,6199
2526,ford,ford focus iv sedan,https://www.auto-data.net/en/ford-focus-iv-sedan-generation-8008,2019 Ford Focus IV Sedan,8008
2527,ford,ford focus iii wagon (facelift 2014),https://www.auto-data.net/en/ford-focus-iii-wagon-facelift-2014-generation-4282,2014 Ford Focus III Wagon (facelift 2014),4282
2528,ford,ford focus iii hatchback (facelift 2014),https://www.auto-data.net/en/ford-focus-iii-hatchback-facelift-2014-generation-4281,2014 Ford Focus III Hatchback (facelift 2014),4281
2529,ford,ford focus iii sedan (facelift 2014),https://www.auto-data.net/en/ford-focus-iii-sedan-facelift-2014-generation-4280,2014 Ford Focus III Sedan (facelift 2014),4280
2530,ford,ford focus iii wagon,https://www.auto-data.net/en/ford-focus-iii-wagon-generation-4246,2013 Ford Focus III Wagon,4246
2531,ford,ford focus iii hatchback,https://www.auto-data.net/en/ford-focus-iii-hatchback-generation-3968,2013 Ford Focus III Hatchback,3968
2532,ford,ford focus iii sedan,https://www.auto-data.net/en/ford-focus-iii-sedan-generation-3967,2013 Ford Focus III Sedan,3967
2533,ford,ford focus ii hatchback,https://www.auto-data.net/en/ford-focus-ii-hatchback-generation-1645,2005 Ford Focus II Hatchback,1645
2534,ford,ford focus ii sedan,https://www.auto-data.net/en/ford-focus-ii-sedan-generation-1646,2005 Ford Focus II Sedan,1646
2535,ford,ford focus cabriolet ii,https://www.auto-data.net/en/ford-focus-cabriolet-ii-generation-1647,2006 Ford Focus Cabriolet II,1647
2536,ford,ford focus turnier ii,https://www.auto-data.net/en/ford-focus-turnier-ii-generation-1648,2005 Ford Focus Turnier II,1648
2537,ford,ford focus i sedan,https://www.auto-data.net/en/ford-focus-i-sedan-generation-1649,1999 Ford Focus I Sedan,1649
2538,ford,ford focus hatchback i,https://www.auto-data.net/en/ford-focus-hatchback-i-generation-1650,1999 Ford Focus Hatchback I,1650
2539,ford,ford focus turnier i,https://www.auto-data.net/en/ford-focus-turnier-i-generation-1651,1999 Ford Focus Turnier I,1651
2540,ford,ford focus hatchback (usa),https://www.auto-data.net/en/ford-focus-hatchback-usa-generation-1652,2000 Ford Focus Hatchback (USA),1652
2541,ford,ford focus sedan (usa),https://www.auto-data.net/en/ford-focus-sedan-usa-generation-1653,2000 Ford Focus  Sedan (USA),1653
2542,ford,ford focus turnier (usa),https://www.auto-data.net/en/ford-focus-turnier-usa-generation-1654,2000 Ford Focus Turnier (USA),1654
2543,ford,ford freestar,https://www.auto-data.net/en/ford-freestar-generation-1682,2004 Ford Freestar,1682
2544,ford,ford freestyle,https://www.auto-data.net/en/ford-freestyle-generation-1693,2005 Ford Freestyle,1693
2545,ford,ford fusion ii (facelift 2018),https://www.auto-data.net/en/ford-fusion-ii-facelift-2018-generation-6552,2018 Ford Fusion II (facelift 2018),6552
2546,ford,ford fusion ii (facelift 2016),https://www.auto-data.net/en/ford-fusion-ii-facelift-2016-generation-6302,2016 Ford Fusion II (facelift 2016),6302
2547,ford,ford fusion ii,https://www.auto-data.net/en/ford-fusion-ii-generation-6301,2013 Ford Fusion II,6301
2548,ford,ford fusion (usa),https://www.auto-data.net/en/ford-fusion-usa-generation-1712,2006 Ford Fusion (USA),1712
2549,ford,ford fusion i (facelift 2005),https://www.auto-data.net/en/ford-fusion-i-facelift-2005-generation-5612,2005 Ford Fusion I (facelift 2005),5612
2550,ford,ford fusion i,https://www.auto-data.net/en/ford-fusion-i-generation-1711,2002 Ford Fusion I,1711
2551,ford,ford galaxy iii (facelift 2019),https://www.auto-data.net/en/ford-galaxy-iii-facelift-2019-generation-8114,2020 Ford Galaxy III (facelift 2019),8114
2552,ford,ford galaxy iii,https://www.auto-data.net/en/ford-galaxy-iii-generation-4567,2015 Ford Galaxy III,4567
2553,ford,ford galaxy ii (facelift 2010),https://www.auto-data.net/en/ford-galaxy-ii-facelift-2010-generation-10039,2010 Ford Galaxy II (facelift 2010),10039
2554,ford,ford galaxy ii,https://www.auto-data.net/en/ford-galaxy-ii-generation-1734,2006 Ford Galaxy II,1734
2555,ford,ford galaxy i,https://www.auto-data.net/en/ford-galaxy-i-generation-1735,1995 Ford Galaxy I,1735
2556,ford,ford granada (gu),https://www.auto-data.net/en/ford-granada-gu-generation-1749,1977 Ford Granada (GU),1749
2557,ford,ford granada turnier (gnu),https://www.auto-data.net/en/ford-granada-turnier-gnu-generation-1750,1977 Ford Granada Turnier (GNU),1750
2558,ford,"ford granada (ggtl,ggfl)",https://www.auto-data.net/en/ford-granada-ggtl-ggfl-generation-1751,"1972 Ford Granada (GGTL,GGFL)",1751
2559,ford,ford granada turnier (ggnl),https://www.auto-data.net/en/ford-granada-turnier-ggnl-generation-1752,1972 Ford Granada Turnier (GGNL),1752
2560,ford,ford granada coupe (ggcl),https://www.auto-data.net/en/ford-granada-coupe-ggcl-generation-1753,1972 Ford Granada Coupe (GGCL),1753
2561,ford,ford gt ii,https://www.auto-data.net/en/ford-gt-ii-generation-5429,2017 Ford GT II,5429
2562,ford,ford gt,https://www.auto-data.net/en/ford-gt-generation-1770,2005 Ford GT,1770
2563,ford,ford ixion,https://www.auto-data.net/en/ford-ixion-generation-1779,1999 Ford Ixion,1779
2564,ford,ford ka iii (facelift 2019),https://www.auto-data.net/en/ford-ka-iii-facelift-2019-generation-6655,2019 Ford KA III (facelift 2019),6655
2565,ford,ford ka+ active,https://www.auto-data.net/en/ford-ka-active-generation-6117,2018 Ford KA+ Active,6117
2566,ford,ford ka+ (facelift 2018),https://www.auto-data.net/en/ford-ka-facelift-2018-generation-6116,2018 Ford KA+ (facelift 2018),6116
2567,ford,ford ka+,https://www.auto-data.net/en/ford-ka-generation-5010,2016 Ford KA+,5010
2568,ford,ford ka iii,https://www.auto-data.net/en/ford-ka-iii-generation-6653,2014 Ford KA III,6653
2569,ford,ford ka ii,https://www.auto-data.net/en/ford-ka-ii-generation-1784,2009 Ford KA II,1784
2570,ford,ford sportka,https://www.auto-data.net/en/ford-sportka-generation-9153,2003 Ford SportKa,9153
2571,ford,ford ka (rbt),https://www.auto-data.net/en/ford-ka-rbt-generation-1785,1997 Ford KA (RBT),1785
2572,ford,ford kuga iii (facelift 2024),https://www.auto-data.net/en/ford-kuga-iii-facelift-2024-generation-9846,2024 Ford Kuga III (facelift 2024),9846
2573,ford,ford kuga iii,https://www.auto-data.net/en/ford-kuga-iii-generation-6739,2020 Ford Kuga III,6739
2574,ford,ford kuga ii (facelift 2016),https://www.auto-data.net/en/ford-kuga-ii-facelift-2016-generation-5135,2016 Ford Kuga II (facelift 2016),5135
2575,ford,ford kuga ii,https://www.auto-data.net/en/ford-kuga-ii-generation-4243,2012 Ford Kuga II,4243
2576,ford,ford kuga i (facelift 2010),https://www.auto-data.net/en/ford-kuga-i-facelift-2010-generation-3966,2010 Ford Kuga I (facelift 2010),3966
2577,ford,ford kuga i,https://www.auto-data.net/en/ford-kuga-i-generation-1655,2008 Ford Kuga I,1655
